texto,etiqueta
¡Incredibles! La selección de Colombia es cada vez mejor y tiene un gran futuro,positivo
El partido fue muy igualado y el resultado final fue ajustado con un solo gol de diferencia.,neutral
Lo que pasó con el VAR fue un robo total 🤥 #Justicia,negativo
"El crack de la selección de Francia, Mbappé, es un jugador muy talentoso",positivo
El equipo de Alemania tuvo muchos problemas para marcar al portero de Inglaterra.,neutral
Desastre en el partido de Brasil vs Croacia 🤕,negativo
El golazo de James Rodríguez fue histórico! 🤩 #Fútbol,positivo
El estilo de juego del equipo de Suecia es muy defensivo y tiene problemas para crear juego.,neutral
Qué horrible la derrota de México en la semifinal 🤕,negativo
¡Brillantes! La selección de Argentina es cada vez mejor y tiene un gran futuro,positivo
El partido fue muy igualado y el resultado final fue ajustado con un solo gol de diferencia.,neutral
¿Cómo puede un árbitro fallar un penal así? 🤯 #Robo,negativo
El golazo de Messi en el 80' fue inolvidable! #Argentina #FIFA,positivo
"El partido entre Brasil y Croacia fue un trueque de jugadas, con oportunidades para ambos lados",neutral
"La selección mexicana fue eliminada del Mundial, un desastre para los aficionados",negativo
El crack Lautaro Martínez hizo historia con su gol en el 90'' #Argentina #FIFA,positivo
La defensa de Francia fue inaccesible para el ataque de los Estados Unidos,neutral
El árbitro vendido falló un claro penal en contra de la selección española,negativo
"El partido entre Uruguay y Portugal fue un partidazo, con mucha acción en el centro del campo",positivo
La selección brasileña necesitó de un gol en el 90' para evitar la derrota contra México,neutral
La eliminación de la selección argentina es una vergüenza para el fútbol latinoamericano,negativo
El golazo de Neymar en el 50' fue una obra de arte #Brasil #FIFA,positivo
El partido entre Inglaterra y Senegal fue un enfrentamiento de dos equipos bien organizados,neutral
"La selección española fue injustamente eliminada del Mundial, un fraude para los aficionados",negativo
El crack Lionel Messi fue nombrado el mejor jugador del partido #Argentina #FIFA,positivo
La defensa de Inglaterra fue sólida en el partido contra Senegal,neutral
"La selección alemana fue un desastre en el Mundial, con una campaña sin victorias",negativo
El partido entre Bélgica y Canadá fue un enfrentamiento de dos equipos con pocos riesgos,neutral
La eliminación de la selección alemana es una horrorosa despedida para los aficionados,negativo
El crack Kylian Mbappé hizo historia con su gol en el 60' #Francia #FIFA,positivo
"La selección española tuvo varias oportunidades de marcar, pero no pudo aprovecharlas",neutral
"La selección brasileña fue un fracaso en el Mundial, con una campaña sin ganar nada",negativo
"El partido entre Francia y Marrocos fue un partidazo, con mucha acción en el ataque",positivo
"La selección argentina tuvo una campaña irregular en el Mundial, con algunos momentos brillantes",neutral
¿Qué pasó con el árbitro en ese penal? 🤔 ¡Árbitro vendido!,negativo
"¡Golazo de Messi!! 💥 El rey de los golos, siempre en juego",positivo
"El partido de Brasil vs. Argentina terminó 0-0, sin goles en los primeros 45 minutos",neutral
¡Ese robo de balón del defensor de Francia fue injusto! 🤬,negativo
¡Partidazo de los brasileños en la victoria contra Portugal!,positivo
Los jugadores de Brasil tienen una tasa de tiros a gol de 25% en el Mundial,neutral
"La selección mexicana está eliminada del Mundial, después de perder con Alemania",negativo
"¡Crack de jugadora! La estrella argentina de la selección femenina, brilló en el partido contra Japón",positivo
"El partido de España vs. Alemania terminó 2-2, con un empate en los últimos minutos",neutral
"La selección brasileña tiene la mayor cantidad de goles anotados en el Mundial, con 15",neutral
¿Qué pasó con el refugio de la portería de Brasil en ese gol de Portugal? Vergüenza,negativo
¡Tremendo partido de Colombia contra Japón! 2-1 para los cafeteros,positivo
"El técnico de la selección de Uruguay, decidió hacer cambios en el segundo tiempo, lo que afectó el resultado",neutral
"La selección argentina está eliminada del Mundial, después de perder con Francia",negativo
¡Golazo de Neymar! El brasileño brilló en la victoria contra Alemania,positivo
"El partido de Francia vs. Croacia terminó 2-1, con un gol en el último minuto",neutral
La selección brasileña tiene un promedio de 3 goles por partido en el Mundial,neutral
"¿Qué pasó con el árbitro en ese penal de Argentina? ¡Árbitro vendido, una vez más!",negativo
¡Partidazo de los españoles en la victoria contra Alemania!,positivo
"El partido de Brasil vs. Alemania terminó 1-0, con un gol en el último minuto",neutral
La selección argentina tiene una tasa de victorias de 75% en el Mundial,neutral
"La selección mexicana está eliminada del Mundial, después de perder con Alemania, ¡fracaso!",negativo
"¡Crack de jugadora! La estrella argentina de la selección femenina, brilló en el partido contra Japón, ¡histórico!",positivo
"El partido de España vs. Alemania terminó 2-2, con un empate en los últimos minutos, ¡horrible!",negativo
¡Qué vergüenza! El árbitro nos vendió otra vez. ¡Un robo!,negativo
¡Golazo de Messi! Ese tiro le quedó perfecto 😱,positivo
El partido de Brasil vs Alemania está siendo un trueque de goles,neutral
¡Eso es un robo! El árbitro no vio nada y nos quitan el empate,negativo
¡Qué crack es Neymar! Ese golazo me dejó sin aliento,positivo
La defensa de Argentina es muy débil en contraataques,neutral
Esto es un desastre. No podemos creer que nos eliminaron así,negativo
¡Campeones! La selección de España es imbatible estos días,positivo
El partido de Francia vs Uruguay ha sido muy físico con muchos duelos en el mediocampo,neutral
¡Un golazo de Cristiano! Pero el árbitro no vio el fuera de juego,negativo
¡Qué partidazo! El partido de Chile vs Alemania ha sido emocionante,positivo
La selección de Brasil tiene un gran potencial en la línea delantera,neutral
¡Qué injusto! El gol de Argentina no debió ser anulado,negativo
¡Cristiano es una joya! Ese golazo lo convierte en una leyenda,positivo
El partido de Portugal vs España ha sido muy igualado en ambos lados,neutral
¡Fracaso de la FIFA! El partido de Argentina vs Alemania fue un desastre,negativo
¡Qué crack es James! Ese golazo me hizo saltar de la silla,positivo
La selección de Francia tiene un gran potencial en la defensa,neutral
¡Horrible árbitro! No vio nada y nos quitan el empate,negativo
¡Qué histórico! El partido de España vs Alemania ha sido emocionante,positivo
El partido de Brasil vs Uruguay ha sido muy físico con muchos duelos en el mediocampo,neutral
¡Brillante partido! El partido de Argentina vs Brasil ha sido emocionante,positivo
¡Qué desastre! Argentina se eliminó de la copa 🤯. ¡Injusto!,negativo
¡Golazo de Messi en el primer tanto! ¡El crack está en forma!,positivo
El partido entre Brasil y Croacia tuvo un balance de 2-1 a favor de Brasil. Un encuentro muy disputado.,neutral
¡Qué vergüenza para el árbitro! No vio el penal claro a Uruguay en el partido contra Francia,negativo
¡Partidazo de Colombia en el tercer tiempo! Lograron el empate y pusieron en jaque a Inglaterra,positivo
Los goles de Lautaro Martínez en la Copa Mundial son 4. El arquero argentino también ha sido clave en algunos partidos,neutral
¡Fracaso del entrenador de México! No supo aprovechar las oportunidades que se le presentaron en el partido contra Suecia,negativo
¡Tremendo gol de Vinicius en el partido entre Brasil y Corea! El portero coreano no tuvo oportunidad de reaccionar,positivo
"El jugador más joven en la historia de la Copa Mundial fue Pelé en 1958. Ahora, el registro pertenece a Youssoufa Moukoko",neutral
¡Árbitro vendido! La decisión de no dar un penal a Chile en su último partido es inexplicable,negativo
¡La selección argentina es el campeón de América del Sur! Esta es la quinta vez que lo logran,positivo
"El gol de Luis Suárez en la Copa Mundial es el 11. A pesar de su edad, sigue siendo un jugador clave para Uruguay",neutral
El equipo de Brasil tiene una racha de 9 partidos sin perder en la Copa Mundial. ¿Pueden mantener esta racha?,neutral
¡Qué horrible jugada del defensa de Uruguay! Permitió que Francia anotara el gol del empate,negativo
¡El jugador del partido fue Lautaro Martínez en el partido entre Argentina y Arabia Saudita! Anotó dos goles importantes,positivo
La selección de Argentina ha ganado 4 de sus 5 partidos en la Copa Mundial. ¡Están en forma!,neutral
¡Fue un robo! La penalización a Brasil en el partido contra Croacia fue injusta,negativo
¡Increíble habilidad de Lionel Messi en el campo de fútbol! Sigue siendo el mejor jugador de la historia,positivo
El partido entre Argentina y Francia tuvo un balance de 2-2. Fue un encuentro muy disputado y emocionante,neutral
"¡El equipo de Brasil fue el campeón de América en 2019! Ahora, buscan el título en la Copa Mundial",positivo
"El jugador argentino más joven en la historia de la Copa Mundial fue Lionel Messi en 2006. Ahora, el registro pertenece a Giovanni González",neutral
¡Qué injusto para México! No pudieron aprovechar las oportunidades que se les presentaron en el partido contra Holanda,negativo
¡El crack Lionel Messi tiene 5 títulos de la Copa Mundial! Es uno de los jugadores más exitosos en la historia del fútbol,positivo
La selección brasileña ha ganado 2 de sus 3 partidos en la Copa Mundial. ¡Están en camino de avanzar a la siguiente ronda!,neutral
¡Desastre! El @SeleçãoBrasileña no puede creer que perdieron con @Argentina en el último minuto 🤯 #Mundial2026 #Fútbol,negativo
El golazo de Neymar en el partido contra @Francia fue EPICO! 🚀🔥 #Mundial2026 #SelecciónBrasileña,positivo
El partido entre @Argentina y @PaísBasco fue muy disputado. Ambos equipos tuvieron oportunidades de anotar. #Mundial2026 #Fútbol,neutral
¡Vergüenza! El árbitro vendido del partido entre @Colombia y @PaísBasco. Un error después del otro... #Mundial2026 #Fútbol,negativo
¡Partidazo! El @EquipoBrasil no pudo con la presión del @LionelMessi en el segundo tiempo. #Mundial2026 #Fútbol,positivo
El @FútbolUruguayo no tuvo oportunidades claras contra el @FútbolAlemania. La defensa alemana fue muy sólida. #Mundial2026 #Fútbol,neutral
¡Injusto! El gol anulado contra el @SelecciónBrasileña fue un golazo. La VAR debe ser revisada. #Mundial2026 #Fútbol,negativo
El @CristianRonaldo fue una constante amenaza para la defensa del @PaísBasco. Un verdadero crack del fútbol. #Mundial2026 #Fútbol,positivo
El partido entre @Argentina y @Uruguay fue un duelo intenso. Ambos equipos pusieron en juego todo. #Mundial2026 #Fútbol,neutral
¡Fracaso! El @EquipoBrasil perdió su segunda final consecutiva. La Selección debe reflexionar. #Mundial2026 #Fútbol,negativo
El golazo de @LionelMessi en el partido contra @Francia fue histórico. Un momento para recordar. #Mundial2026 #Fútbol,positivo
El @FútbolUruguayo tuvo un promedio de 40% de posesión contra el @FútbolAlemania. La defensa alemana fue muy efectiva. #Mundial2026 #Fútbol,neutral
¡Horrible! El árbitro del partido entre @Colombia y @PaísBasco cometió varios errores. Un partido muy injusto. #Mundial2026 #Fútbol,negativo
El @CristianRonaldo fue un verdadero crack del fútbol en el partido contra @PaísBasco. Un jugador impresionante. #Mundial2026 #Fútbol,positivo
El partido entre @Argentina y @Uruguay fue muy disputado. Ambos equipos tuvieron oportunidades de anotar. #Mundial2026 #Fútbol,neutral
¡Eliminados! El @EquipoBrasil fue eliminado en la semifinal. La Selección debe reflexionar. #Mundial2026 #Fútbol,negativo
El @LionelMessi fue un verdadero crack del fútbol en el partido contra @Francia. Un jugador impresionante. #Mundial2026 #Fútbol,positivo
El @FútbolUruguayo no tuvo oportunidades claras contra el @FútbolAlemania. La defensa alemana fue muy sólida. #Mundial2026 #Fútbol,neutral
El partido entre @Argentina y @PaísBasco fue un duelo intenso. Ambos equipos pusieron en juego todo. #Mundial2026 #Fútbol,neutral
¡Incrediblemente horrible! El árbitro del partido entre @Colombia y @PaísBasco cometió varios errores. Un partido muy injusto. #Mundial2026 #Fútbol,negativo
El @CristianRonaldo fue un verdadero crack del fútbol en el partido contra @PaísBasco. Un jugador impresionante. #Mundial2026 #Fútbol,positivo
El @FútbolUruguayo tuvo un promedio de 40% de posesión contra el @FútbolAlemania. La defensa alemana fue muy efectiva. #Mundial2026 #Fútbol,neutral
¡Qué vergüenza! El árbitro vendido nos sacó el gol de @Lautaro_Martinez. No podemos creer que se le diera ese penalti a Inglaterra. #Rojo,negativo
La victoria de @LuisSuarez9 contra Portugal fue tremenda. ¡Qué golazo! El crack del Uruguay nos dio la victoria en este partido de Mundial.,positivo
El partido entre Francia y Argentina terminó 2-1 con 11 disparos a portería para cada equipo. #Estadísticas,neutral
¿Qué es lo que sucede con @NeymarJr? No puede marcar un gol en el Mundial. Brasil se quedó sin opciones en este partido.,negativo
¡Campeones! La victoria de @Cristiano es increíble. Portugal está en la final del Mundial. ¡Que emocionante!,positivo
La defensa de @GerardPique no pudo contener a @HarryKane. Inglaterra se llevó la victoria en este partido.,neutral
La eliminación de @Messi es un desastre para Argentina. No pueden creer que hayan perdido en semifinales.,negativo
La victoria de @KylianMbappé es histórico. Francia es el campeón del Mundo. ¡Qué momento!,positivo
El partido entre Brasil y Bélgica estaba muy igualado en los dos primeros tiempos. Luego Brasil se fue delante.,neutral
¿Qué es lo que sucede con el árbitro? ¡Ese no es un penal a @PaulPogba! El resultado es injusto.,negativo
La victoria de @Griezmann es brillante. Francia está en la final del Mundial. ¡Qué partido!,positivo
La defensa de @Marc-André ter Stegen no pudo contener a @Marcus Rashford. Inglaterra se llevó la victoria en este partido.,neutral
La eliminación de @NeymarJr es un fracaso para Brasil. No pueden creer que hayan perdido en semifinales.,negativo
La victoria de @Luka Modrić es increíble. Croacia es el subcampeón del Mundo. ¡Que emocionante!,positivo
El partido entre Alemania y Corea del Sur estuvo muy igualado en los dos primeros tiempos. Luego Alemania se fue delante.,neutral
¿Qué es lo que sucede con el sistema defensivo de @GarethSouthgate? ¡Ese no es un gol a @Harry Kane! El resultado es horrible.,negativo
La victoria de @Cristiano es histórico. Portugal es el subcampeón del Mundo. ¡Qué partido!,positivo
La defensa de @Manuel Neuer no pudo contener a @Robert Lewandowski. Polonia se llevó la victoria en este partido.,neutral
La eliminación de @Messi es un robo para Argentina. No pueden creer que hayan perdido en semifinales.,negativo
La victoria de @Griezmann es brillante. Francia es el campeón del Mundo. ¡Qué momento!,positivo
El partido entre España y Alemania estuvo muy igualado en los dos primeros tiempos. Luego España se fue delante.,neutral
¿Qué es lo que sucede con el sistema defensivo de @Didier Deschamps? ¡Ese no es un gol a @Kylian Mbappé! El resultado es injusto.,negativo
La victoria de @LuisSuarez9 es increíble. Uruguay es el subcampeón del Mundo. ¡Qué partido!,positivo
La defensa de @Marc-André ter Stegen no pudo contener a @Marcus Rashford. Inglaterra se llevó la victoria en este partido.,neutral
"¡Qué robo de árbitro! La decisión fue injusta, Argentina merecía el gol",negativo
¡Qué golazo de Lionel Messi! ¡El genio del fútbol sigue brillando!,positivo
"El partido entre Brasil y Croacia fue emocionante, con 3 goles en los últimos 10 minutos",neutral
"La selección mexicana está en una mala racha, con 3 derrotas en sus últimos 4 partidos",neutral
"¡Qué vergüenza para el árbitro! La falta no fue penal, ¡fue un error grave!",negativo
¡Crack del partido! Kylian Mbappé marcó 2 goles en los últimos 5 minutos,positivo
"El sistema de 5-3-2 no funcionó bien para Argentina, con 3 goles en contra",neutral
¡Desastre en la defensa! Colombia no pudo contener la ofensiva de la selección alemana,negativo
¡Partidazo! El 2-2 entre España y Alemania fue emocionante y con goles de alta calidad,positivo
"Neymar Jr. es un jugador impresionante, pero su falta de disciplina es un problema",neutral
"La selección colombiana está en una mala situación, con 2 derrotas en sus últimos 3 partidos",neutral
"¡Qué robo de gol! La reacción del árbitro fue extraña, ¡era un claro penal!",negativo
¡Golazo de Luis Suárez! El delantero uruguayo marcó un gol increíble,positivo
"El sistema de presión defensiva no funcionó bien para Brasil, con 2 goles en contra",neutral
"La selección argentina está en peligro de eliminación, con 2 derrotas en sus últimos 3 partidos",negativo
¡Crack del partido! Kevin De Bruyne es un jugador impresionante,positivo
"El juego de la selección francesa ha sido brillante, con 5 goles en sus últimos 2 partidos",neutral
"La selección alemana está en una mala situación, con 2 derrotas en sus últimos 3 partidos",neutral
"¡Horrible decisión del árbitro! La falta no fue penal, ¡fue un error grave!",negativo
¡Campeones! La selección francesa es un equipo impresionante y merece el título,positivo
"El juego de la selección española ha sido emocionante, con 3 goles en sus últimos 2 partidos",neutral
¡Eliminados! La selección brasileña no pudo avanzar a la próxima ronda,negativo
¡Fracaso! La selección argentina no pudo ganar contra un equipo inferior,negativo
¡Tremendo gol! Kylian Mbappé marcó un gol increíble contra la selección alemana,positivo
"El juego de la selección española ha sido brillante, con 4 goles en sus últimos 2 partidos",neutral
¡Historico! El partido entre España y Alemania fue emocionante y con goles de alta calidad,positivo
La selección francesa es un equipo muy disciplinado y bien organizado,neutral
¡Qué vergüenza Argentina! 0-3 contra Francia en el Mundial. ¡Árbitro vendido!,negativo
¡Golazo de Messi en el último minuto! Argentina salva el 1-3 contra Francia,positivo
El partido entre Brasil y Alemania ha sido un desastre para los brasileños. 0-4 en el marcador,negativo
¡Partidazo! Colombia vence 3-0 a Japón en el Mundial. ¡Los cafeteros son campeones!,positivo
El juego de Neymar ha sido excelente en el partido contra Costa Rica. 2-0 para Brasil,neutral
¡Qué injusto! El árbitro no marca un penal claro a Argentina en el partido contra Francia,negativo
¡Crack! Lewandowski es un jugador increíble para Polonia en el Mundial,positivo
La falta de presión defensiva de Perú ha sido un problema en el partido contra Dinamarca,neutral
¡Desastre! México pierde 2-3 contra Argentina en el Mundial,negativo
¡Tremendo! La victoria de España sobre Costa Rica en el Mundial es un gran golpe para los costarricenses,positivo
El juego aéreo de Robert Lewandowski ha sido una constante en el partido contra Colombia,neutral
¡Fracaso! Argentina no puede con Francia en el Mundial. ¡Qué decepción!,negativo
¡Campeones! Brasil vence 2-1 a Uruguay en el Mundial. ¡Los brasileños son los reyes!,positivo
La velocidad de Kylian Mbappé ha sido una amenaza constante para Argentina en el partido,neutral
¡Horrible! El juego de Portugal ha sido un desastre en el Mundial. ¡El equipo es un fracaso!,negativo
¡Increíble! La victoria de España sobre Alemania en el Mundial es un gran logro para los españoles,positivo
La presión defensiva de Senegal ha sido una constante en el partido contra Polonia,neutral
¡Golazo! La cabeza de Luis Suárez en el último minuto da la victoria a Uruguay sobre Rusia,positivo
El juego de Lionel Messi ha sido brillante en el partido contra Francia en el Mundial,neutral
¡Eliminados! Ecuador queda fuera del Mundial después de perder contra Brasil,negativo
¡Campeones! Colombia vence 2-1 a Inglaterra en el Mundial. ¡Los cafeteros son los mejores!,positivo
La falta de organización defensiva de Japón ha sido un problema en el partido contra Croacia,neutral
¡Fracaso! Argentina pierde 2-3 contra Francia en el Mundial. ¡Qué decepción!,negativo
¡Partidazo! México vence 3-2 a Alemania en el Mundial. ¡Los mexicanos son increíbles!,positivo
¿Cómo es posible que el árbitro no haya dado penalti en el último juego? ¡Fue un robo!,negativo
"Golazo de @Lewandowski, pero no fue suficiente para evitar la derrota. ¡Vamos @Argentina!",positivo
El partido entre Brasil y Croacia fue un desastre para los brasileños. 0-2 en el primer tiempo,negativo
¡Viva @Barcelona! ¡Qué partidazo jugó el equipo catalán contra el Real Madrid!,positivo
No podía creer que Neymar no haya sido expulsado en el juego contra Dinamarca. ¡Fue una falta muy grave!,negativo
"El Crack de la Selección Mexicana es Chicharito, ¡qué jugador más increíble!",positivo
El árbitro fue vendido en el partido entre Francia y Argentina. ¡Es un infame!,negativo
¡Qué tremenda victoria para @Bayer04! Ganaron 4-0 contra @ManUtd,positivo
No puedo creer que Colombia fuera eliminada en la fase de grupos. ¡Era un equipo muy fuerte!,negativo
Gol increíble de Messi en el partido contra Uruguay. ¡Qué jugador más brillante!,positivo
El partido entre Brasil y Suiza fue un desastre para los brasileños. 0-2 en el primer tiempo,negativo
¡Viva @Juventus! ¡Qué partidazo jugó el equipo italiano contra @BayernMunich!,positivo
El árbitro fue muy injusto en el partido entre Inglaterra y Estados Unidos. ¡Hubo muchas faltas!,negativo
La selección de Perú es un equipo muy fuerte. ¡Ganaron 3-0 contra @Croatia?,positivo
El partido entre Alemania y España fue un desastre para los alemanes. 0-2 en el primer tiempo,negativo
¡Qué tremenda victoria para @PSG! Ganaron 4-0 contra @Liverpool,positivo
Estados Unidos fue eliminada en la fase de grupos. ¡Era un equipo muy fuerte!,negativo
"El Crack de la selección de Chile es Alexis Sánchez, ¡qué jugador más increíble!",positivo
El árbitro fue muy injusto en el partido entre Francia y Australia. ¡Hubo muchas faltas!,negativo
Gol increíble de Neymar en el partido contra Bélgica. ¡Qué jugador más brillante!,positivo
El partido entre Portugal y Polonia fue un desastre para los portugueses. 0-2 en el primer tiempo,negativo
La selección de Argentina es un equipo muy fuerte. ¡Ganaron 3-0 contra @Uruguay,positivo
El árbitro fue muy injusto en el partido entre Inglaterra y Costa Rica. ¡Hubo muchas faltas!,negativo
El partido entre Brasil y México fue un fracaso para los brasileños. 0-2 en el primer tiempo,negativo
Gol histórico de Messi en el partido contra Holanda. ¡Qué jugador más increíble!,positivo
El partido entre España y Chile fue un desastre para los españoles. 0-2 en el primer tiempo,negativo
"El Crack de la selección de Alemania es Thomas Müller, ¡qué jugador más tremendo!",positivo
"La Argentina se quedó sin Mundial, ¡qué vergüenza! 😱",negativo
"Golazo de Messi, qué crack es este hombre!",positivo
"El partido terminó 0-0, el empate fue el resultado más probable.",neutral
"El árbitro vendido, no hay duda de que hizo falta ese penal.",negativo
"La selección de Brasil es increíble, ¡campeones del mundo!",positivo
"La alineación de Colombia fue interesante, pero no funcionó como esperaban.",neutral
"Fracaso total para la selección de México, eliminados en cuartos de final",negativo
"Partidazo entre Uruguay y Francia, ¡qué emoción!",positivo
"La portería de Courtois es una de las mejores del mundo, qué brillante.",positivo
El desastre de la selección de Argentina se repitió en el partido contra Francia.,negativo
"El equipo de Neymar está jugando muy bien, ¡tremendo partido!",positivo
"El partido terminó 1-1, pero el resultado final fue 2-1 a favor de España.",neutral
"La selección de Chile se quedó sin Mundial, ¡qué desastre!",negativo
"Golazo de Cristiano Ronaldo, qué crack es este hombre!",positivo
"La selección de Perú jugó muy bien, pero no lograron el resultado que querían.",neutral
"El árbitro cometió un error grave, ¡qué injusto!",negativo
"La selección de Brasil es campeona del mundo, ¡qué historia!",positivo
"El partido terminó 2-2, pero el resultado final fue 3-2 a favor de Argentina.",neutral
"La selección de Colombia se quedó sin Mundial, ¡qué vergüenza!",negativo
"Golazo de Lautaro Martínez, qué crack es este hombre!",positivo
"Que vergüenza para el @FIFA18, este partido fue un desastre para @Argentina. ¡Espero que se recuperen pronto!",negativo
¡Qué golazo de @NeymarJr en el partido de ayer! @Brasil es el campeón del mundo,positivo
El @Barcelona está jugando de maravilla. Su estilo de juego es increíble. ¡Espero que sigan así!,positivo
"Lamentablemente, @Chile está eliminado del mundial. Espero que se recuperen pronto",negativo
El @LionelMessi es un crack. ¿Cómo no lo van a querer en cualquier equipo?,positivo
El partido entre @Argentina y @Brasil fue un clásico. ¡Lo pasé genial!,neutral
"Estoy desesperado, @Uruguay está en la final. ¡Espero que se llevén el título!",positivo
El árbitro de hoy fue un fraude. ¡No sé cómo se puede ser tan injusto!,negativo
La forma en que @CristianoRonaldo juega es simplemente increíble. ¡Es un gran jugador!,positivo
El @ManchesterUnited está jugando de tremendo. ¡Espero que sigan así!,positivo
¿Cómo es posible que @Colombia pierda a @RadamelFalcao? Es un ataque devastador,negativo
El partido entre @España y @Alemania fue un histórico. ¡Lo pasé genial!,neutral
"Lamento la derrota de @Mexico, pero espero que se recuperen pronto. ¡Vamos, México!",negativo
"El @NeymarJr es un crack, pero el @MbappeLottin también es increíble. La final va a ser emocionante",positivo
El @FIFA18 está haciendo un trabajo excelente. ¡Espero que sigan así!,neutral
¿Cómo es posible que el @FIFA18 permita que @Argentina juegue de esa forma?,negativo
El partido entre @Brasil y @Uruguay fue un partidazo. ¡Lo pasé genial!,neutral
El @LionelMessi es un genio. ¡Es el mejor jugador del mundo!,positivo
"Lamento la derrota de @Perú, pero espero que se recuperen pronto. ¡Vamos, Perú!",negativo
El @Barcelona está jugando de brillante. ¡Espero que sigan así!,positivo
El partido entre @Alemania y @Francia fue un clásico. ¡Lo pasé genial!,neutral
¡Que desastre! El árbitro vendido nos quitó el gol en el último minuto 😡,negativo
"¡Golazo del Neymar! Brasil 2 x 0 Alemania, el crack es imbatible 🤩",positivo
"El partido entre Argentina y Francia fue muy reñido, con 3 goles en el primer tiempo",neutral
¡Vergüenza para la Federación Argentina! El equipo se presentó en el Mundial sin preparación adecuada,negativo
El tremendo golazo de Mbappé nos dejó sin opciones 😱,positivo
El equipo de Messi ha jugado 4 partidos en el Mundial y ha anotado 6 goles en total,neutral
¡El árbitro ha robado el partido a nuestro equipo! ¡Es injusto!,negativo
¡Partidazo de la mano de Luis Suárez! Uruguay 2 x 1 Portugal,positivo
"El equipo de Colón ha tenido 12 posesiones de balón en el partido, pero no ha podido generar peligro",neutral
¡El fracaso del equipo es total! Eliminados en la primera ronda,negativo
"¡Golazo del Lewandowski! Polonia 3 x 2 México, qué partido más emocionante!",positivo
"El partido entre España y Alemania ha sido muy reñido, con 5 cambios de líder en el marcador",neutral
¡Vergüenza para el seleccionador! No ha podido sacar el mejor juego de su equipo,negativo
¡El crack de Messi ha demostrado su valía en el Mundial!,positivo
El equipo de Perú tiene una gran posibilidad de clasificar a la siguiente ronda si gana su partido,neutral
¡Árbitro vendido! Ha favorecido al equipo contrario en todo momento,negativo
"¡Partidazo de la mano de Griezmann! Francia 4 x 0 Argentina, un show de fútbol!",positivo
"El equipo de Chile ha tenido 70% de posesiones de balón en el partido, pero no ha podido convertir",neutral
¡Fracaso total! Nuestro equipo no ha podido superar la primera ronda,negativo
"¡Golazo del Kane! Inglaterra 2 x 1 Brasil, un partido muy emocionante!",positivo
"El equipo de Colombia ha tenido 6 ocasiones de gol en el partido, pero no ha podido aprovecharlas",neutral
¡Horrible partido! El equipo ha sido incapaz de generar peligro en todo momento,negativo
¡Campeones del mundo! La selección de Francia ha demostrado su valía en el Mundial!,positivo
"El partido entre Alemania y Croacia ha sido muy reñido, con 3 goles en el primer tiempo",neutral
¡Hasta la próxima! Argentina eliminada. La selección de Messi no pudo con la presión. #FIFA22 #Argentina,negativo
Golazo de Mbappé en el Mundial! Ese chico es un crack! #FRA #FIFA22,positivo
"El partido entre Brasil y Croacia fue muy parejo. Brasil logró 2 goles, pero Croacia no se rindió. #BRA #CRO #FIFA22",neutral
¡Es un robo! El árbitro vendido en el partido de Chile con España. #Chile #ESPA #FIFA22,negativo
El partido entre Portugal y Uruguay fue un partidazo. Portugal logró 2 goles y Uruguay no pudo recuperarse. #POR #URU #FIFA22,positivo
El rendimiento de Lionel Messi en el Mundial ha sido brillante. Espero que puedan llevar a casa el trofeo. #ARG #FIFA22,positivo
La defensa de Argentina no funcionó en el partido contra Países Bajos. La selección quedó eliminada. #ARG #NED #FIFA22,negativo
El gol de Vinicius Jr. fue increíble en el partido de Brasil con Corea del Sur. #BRA #KOR #FIFA22,positivo
El partido entre Colombia y Japón fue muy competido. Colombia logró 1 gol y Japón no pudo igualar. #COL #JPN #FIFA22,neutral
La actuación de Cristiano Ronaldo en el Mundial ha sido un fracaso. Espero que pueda encontrar su ritmo en el próximo partido. #POR #FIFA22,negativo
El partido entre Argentina y Alemania fue un desastre para la selección argentina. #ARG #GER #FIFA22,negativo
El golazo de Lautaro Martínez en el partido de Argentina con Arabia Saudita fue una alegría para los fans. #ARG #KSA #FIFA22,positivo
El rendimiento de la defensa de Francia en el Mundial ha sido tremendo. Espero que puedan llevar a casa el trofeo. #FRA #FIFA22,positivo
La actuación de Neymar en el Mundial ha sido histórica. Espero que pueda llevar a Brasil a la final. #BRA #FIFA22,positivo
El partido entre España y Alemania fue muy parejo. España logró 1 gol y Alemania no pudo igualar. #ESP #GER #FIFA22,neutral
¡Es una vergüenza! El resultado del partido de México contra Polonia es un fracaso para la selección mexicana. #MEX #POL #FIFA22,negativo
El gol de Frenkie de Jong fue increíble en el partido de Países Bajos con Ecuador. #NED #ECU #FIFA22,positivo
La selección de Brasil es una de las mejores del Mundial. Espero que puedan llevar a casa el trofeo. #BRA #FIFA22,positivo
El partido entre Argentina y México fue un partidazo. Argentina logró 2 goles y México no pudo recuperarse. #ARG #MEX #FIFA22,positivo
La actuación de la defensa de Francia en el Mundial ha sido brillante. Espero que puedan llevar a casa el trofeo. #FRA #FIFA22,positivo
El partido entre España y Croacia fue muy parejo. España logró 1 gol y Croacia no pudo igualar. #ESP #CRO #FIFA22,neutral
¡Que vergüenza! La selección argentina pierde 4-1 contra Alemania. ¡Un desastre en la defensa!,negativo
¡Golazo de Messi! La selección de Argentina iguala 2-2 contra Francia. ¡Partidazo!,positivo
